Report No.,Code,Incident Type,Title,Date,Location,Latitude,Longitude,Description,Weapons,Actor Type,Actors,Actor Categories,Unspecified,Pistol,Revolver,Assault Rifle,Rifle,Shotgun,SMG,LMG,HMG,GL,AGL,RPG/ATW,Mortar,ATGM,MANPADS,Hand Grenade,Projected Gren,Rifle Gren,Munition,Ammo,Craft handgun,Craft Rifle,Craft Shotgun,Craft SMG,Craft RPG,Tags,Convergence,Arms Score,Source
9,VNM.2021.08.09.001,Illicit transfer,Police seize converted revolver from arms traffickers at COVID checkpoint in Dong Thap,09 August 2021,"My Hiep Commune, Cao Lanh District, Dong Thap",10.3451559207663,105.794026465167,"Police seized a ZP-5 converted revolver and seven rounds of ammunition from Nguyen Hieu Thao, who fled a COVID-19 checkpoint on National Highway 30 in My Hiep Commune, Cao Lanh District, Dong Thap on 9 August 2021. A joint traffic and health task force manning the checkpoint attempted to stop Thao's motorcycle for inspection; he sped off and was pursued and caught.

Thao admitted he had been delivering the gun and ammunition to another buyer. An expanded investigation identified three further suspects allegedly involved in storing, transporting, and trading the weapon. On 17 August, Cao Lanh District Police detained three additional suspects -- Dang Van Phap, Chau Van Hanh, and Vo Quoc Hoai -- in connection with storing and transporting the weapon.","1 ZP-5 converted revolver (craft handgun)
7 rounds of ammunition","Criminal Organization
Other State Agency
Police","Criminal Organization (Nguyen Hieu Thao, born 2002; Dang Van Phap, born 1992; Chau Van Hanh, born 1988; Vo Quoc Hoai, born 1999); Other State Agency (COVID-19 checkpoint task force); Police (Dong Thap Provincial Traffic Police, Cao Lanh District Police, Dong Thap Provincial Police Investigative Security Department).","Criminal, State",,,,,,,,,,,,,,,,,,,,7,1,,,,,"Conversion, Crime",,0.56,https://cand.vn/tam-giu-them-3-doi-tuong-van-chuyen-mua-ban-sung-quan-dung-post624548.html
6,VNM.2021.07.31.001,Seizure,Authorities seize AKMS from motorcyclist at COVID checkpoint in Ba Ria-Vung Tau,31 July 2021,"Bong Trang Commune, Xuyen Moc District, Ba Ria - Vung Tau",10.551901511236,107.454210381927,"Commune police and militia seized an AKMS assault rifle, 20 rounds of ammunition, and an unexploded 105mm artillery shell from Nguyen Quoc Duong (born 1994) when they stopped his motorbike during a COVID-19 checkpoint patrol on Route 55 in Bong Trang Commune, Xuyen Moc District, Ba Ria - Vung Tau on 31 July 2021. Duong told police he had brought the weapon to a rival's house to intimidate him over a personal dispute.

Duong stated he had found the rifle, its ammunition, and the 105mm shell in June 2021 while digging up trees in the Binh Chau - Phuoc Buu Nature Reserve, and — having done military service — recognized the weapon and test-fired it once in the forest before hiding it at home. He left the shell, its brass ring already broken off exposing the fuze, on a rock roughly 100 meters from where he found the rifle; provincial military engineers subsequently destroyed the shell in a controlled detonation on site.","1 AKMS assault rifle
20 rounds of 7.62mm ammunition
1 105mm munition.","Criminal Individual
Police
Military","Criminal Individual (Nguyen Quoc Duong, born 1994); Police (Bong Trang Commune Police, Xuyen Moc District Investigative Police, Ba Ria - Vung Tau Provincial Security Investigation Agency); Military (Ba Ria - Vung Tau Provincial Military Command engineering unit — shell disposal).","Criminal, State",,,,1,,,,,,,,,,,,,,,1,20,,,,,,"Interpersonal dispute, UXO, Destruction",,0.5700000000000001,https://cand.vn/tuan-tra-phat-hien-doi-tuong-tang-tru-trai-phep-vu-khi-quan-dung-post622510.html
0,VNM.2021.07.30.001,Seizure,Police Seize Pistol From Drug Traffickers Who Resisted Arrest in Nghe An,30 July 2021,"Nghia Tien, Quang Tien, Thai Hoa, Nghe An",19.3116809401058,105.418221015737,"Police seized one pistol and 10 rounds of ammunition along with ""0.3 grams of synthetic drugs"" when they arrested two suspected drug traffickers in Nghia Tien, Quang Tien, Thai Hoa, Nghe An Province. The suspects were observed transporting drugs between Quy Chau and Vinh on July 29. The suspects violently resisted when police attempted to arrest them. Image showed one Smith & Wesson M&P 9 pistol, magazine, and 10 rounds of ammo.","1 Smith & Wesson M&P 9 pistol
10 rounds of ammunition","Criminal Organization
Police",Criminal organization (drug traffickers); Police,"Criminal, State",,1,,,,,,,,,,,,,,,,,,10,,,,,,Crime,Drug trafficking,15.2,https://baophapluat.vn/tom-gon-2-ke-tang-tru-ma-tuy-co-vu-khi-nong-luc-nua-dem-post405696.html
0,VNM.2021.07.21.001,Seizure,Police Seize Craft Pistol From Drug Dealer in Nghe An,21 July 2021,"Nghia Dan, Nghe An",19.4097965818182,105.439029943784,"Police seized a pistol and 12 rounds of ammunition along with 20 grams of heroin when they arrested a suspected drug dealer. The suspect was a resident of Yen Hoa, Tuong Duong, Nghe An Province. Image showed on craft production pistol and the ammo.","1 craft production pistol (craft handgun)
12 rounds of ammunition",Criminal Individual,Criminal individual (drug dealer),Criminal,,,,,,,,,,,,,,,,,,,,12,1,,,,,"Crime, Conversion",Drug trafficking,1.1,https://baophapluat.vn/bat-ke-mang-theo-vu-khi-nong-di-buon-ma-tuy-post404036.html
8,VNM.2021.07.01.001,Seizure,Handgun found in vehicle during drug raid in Soc Trang,01 July 2021,"Tran Hung Dao Street, Soc Trang City, Soc Trang",9.59515482034419,105.970156819848,"Police seized a handgun and 4 rounds of ammunition from a vehicle carrying seven suspects during a drug raid on Tran Hung Dao Street, Soc Trang City, Soc Trang on 1 July 2021. The arrest took place shortly after separately arresting Tran Viet Phong, Thi Ngoc Thao, and Lam Van Loc with 49.2 grams of methamphetamine at a nearby rented room.",1 handgun; 4 rounds of ammunition.,"Criminal Individual
Police","Criminal Individual (Tran Viet Phong, born 1999; Thi Ngoc Thao, born 2004; Lam Van Loc, born 1972; seven additional unnamed suspects); Police (Soc Trang City Police).","Criminal, State",,1,,,,,,,,,,,,,,,,,,4,,,,,,Crime,Drug trafficking,0.62,https://cand.vn/bat-ma-tuy-phat-hien-sung-ngan-post618845.html
8,VNM.2021.06.28.001,Illicit transfer,Man caught trading Type 56 assault rifle in Thai Nguyen,28 June 2021,"Du Town, Phu Luong District, Thai Nguyen",21.7241744081109,105.708089179725,"Police caught Duong Thanh Tung illegally trading a Type 56 assault rifle, a 'Colt' revolver (presumably a converted ZP-5 revolver), and 16 rounds of ammunition in Du Town, Phu Luong District, Thai Nguyen on 28 June 2021, then seized 20 further AK rounds and two compressed-air guns from his home. Tung confessed that he was taking the Type 56 to sell while the revolver was for self-defense and the air rifles were for hunting.",1 Type 56 assault rifle; 1 converted ZP-5 revolver; 36 rounds of ammunition; 2 compressed-air guns (craft rifles).,"Criminal Individual
Police","Criminal Individual (Duong Thanh Tung, born 1991); Police (Thai Nguyen Provincial Police Narcotics Investigation Department).","Criminal, State",,,,1,,,,,,,,,,,,,,,,36,1,2,,,,Conversion,,1.04,https://cand.vn/canh-sat-hinh-su-ke-chuyen-triet-pha-o-nhom-che-tao-mua-ban-vu-khi-nong-post623654.html
8,VNM.2021.06.25.001,Seizure,Drug suspect found with pen guns and homemade air gun in Bac Lieu,25 June 2021,"Tan Phong Commune, Gia Rai Town, Bac Lieu",9.19628930166996,105.328895976573,"Police seized two pen guns, one round of ammunition, and a homemade alcohol-powered air gun, along with methamphetamine and drug paraphernalia, from Dinh Vu Truong during a raid on his home in Tan Phong Commune, Gia Rai Town, Bac Lieu on 25 June 2021. Truong admitted buying the methamphetamine to use himself and resell to others for profit, and said he kept the homemade weapons for self-protection.",2 pen guns; 1 round of ammunition; 1 homemade alcohol-powered air gun (craft rifle).,"Criminal Individual
Police","Criminal Individual (Dinh Vu Truong, born 1980); Police (Bac Lieu Provincial Police Narcotics Investigation Department, Gia Rai Town Police).","Criminal, State",,,,,,,,,,,,,,,,,,,,1,2,1,,,,Crime,Drug trafficking,7.86,https://cand.vn/bat-ma-tuy-phat-hien-sung-but-post618132.html
10,VNM.2021.06.16.001,Seizure,Two men jailed for trafficking US-made carbine rifle online in Phu Yen,16 June 2021,"Xuan Hai Commune, Song Cau Town, Phu Yen",13.60874711279425,109.2334183863672,"Police seized a US-made carbine rifle and 254 rounds of ammunition from Le Loi and Pham Son Thuong, who had bought and resold the weapon online, after Loi picked the gun up at a bus station and brought it home to Xuan Hai Commune, Song Cau Town, Phu Yen on 16 June 2021. Thuong had originally bought the carbine and ammunition from an unidentified seller in Soc Trang in late 2019 via a Facebook war-memorabilia group.

In June 2021 a buyer known only as ""Hien"" asked Loi to source a carbine, and Loi arranged to buy the gun from Thuong for VND 33 million (reselling it to Hien for VND 35 million). After collecting the weapon at the Quy Nhon bus station in neighboring Binh Dinh province and hiding it at home, Loi was intercepted and arrested by police the next day while carrying the gun to hand it over to Hien. Investigators separately found that Loi had used a forged ID card, obtained via Facebook in October 2020, to open a bank account through which he bought and resold gun components to seven buyers around the country for over VND 70 million.

On 19 April 2022 the Phu Yen Provincial People's Court sentenced Loi -- previously convicted of robbery in 2020 -- to a combined two years (one year three months for illegal possession/trading of a military-grade weapon, nine months for document forgery), and sentenced Thuong to two years six months for illegal possession/trading of a military-grade weapon. The identities of Hien, the forged-ID supplier, and the original Soc Trang seller remained unknown at the time of sentencing.","1 US-made carbine rifle (military-grade)
1 ammunition magazine
254 rounds of ammunition
24 spent casings","Criminal Organization
Police
Other State Agency","Criminal Organization (Le Loi, born 1994, previously convicted of robbery; Pham Son Thuong, born 1989; unidentified buyer ""Hien""; unidentified original seller in Soc Trang; unidentified forged-ID supplier); Police (Phu Yen Provincial Police Investigative Security Department); Other State Agency (Phu Yen Provincial People's Court).","Criminal, State",,,,,1,,,,,,,,,,,,,,,254,,,,,,"Online, Crime",,2.01,https://tuoitre.vn/plo/phat-tu-2-nguoi-mua-ban-sung-quan-dung-qua-mang-109676430.htm
10,VNM.2021.06.15.001,Seizure,Police seize CZ75 pistol from methamphetamine couriers in Ho Chi Minh City,15 June 2021,"National Highway 13, Hiep Binh Phuoc Ward, Thu Duc City, HCMC",10.85775405564507,106.7229702477874,"Police seized a CZ75 pistol and nine rounds of ammunition, along with roughly 30 kilograms of crystal methamphetamine, from drug couriers Nguyen Van Thang and Che Quang Khoi as they transported the drugs on National Highway 13 in Hiep Binh Phuoc Ward, Thu Duc City, Ho Chi Minh City on 15 June 2021. The couriers were part of a network led by Nguyen The Thanh, who sourced drugs from a supplier in Laos and smuggled them overland through Nghe An and Ha Tinh before routing shipments to Ho Chi Minh City for sale to Vo Thi Tuyet Hong. Officers simultaneously arrested Thanh, his brother and lieutenant Nguyen The Lap, courier Tran Quang Tai, Hong, and buyer Phan Duc Ha, seizing a further 2 kilograms of methamphetamine.

The bust also exposed a larger, linked trafficking network led by Nguyen Thi Kim Huong (""Huong 'Mau'"") and Truong Tuan Dung (""Dung 'Bop'""), which moved over 136 kilograms of methamphetamine into Hanoi and Bac Ninh from 2019-2021 with the protection of two Hanoi police officers, Nguyen Van Hung and Ha Minh Duc, who used a police vehicle to transport drugs, sheltered stashes at their own homes and rented rooms, and warned Huong ahead of searches in exchange for payment.

The Hanoi People's Court sentenced Huong to life imprisonment (due to her caring for a child under 36 months) and sentenced Hung, Duc, and nine other defendants -- including Thanh, Lap, Hong, Dung, and Ha -- to death for drug trafficking; Huong had separately received a 30-year sentence in August 2022 for drug trafficking and organizing drug use.","1 CZ75 pistol
9 rounds of ammunition","Criminal Organization
Police
Other State Agency","Criminal Organization (Nguyen The Thanh; Nguyen The Lap; Nguyen Van Thang; Tran Quang Tai; Che Quang Khoi; Vo Thi Tuyet Hong; Phan Duc Ha; Nguyen Thi Kim Huong, ""Huong 'Mau'""; Truong Tuan Dung, ""Dung 'Bop'""; Nguyen Van Hung and Ha Minh Duc, former Hanoi police officers who protected the ring; Ha Ba Vu, Laos-based supplier); Police (Ministry of Public Security Narcotics Police Department C04); Other State Agency (Hanoi People's Court).","Criminal, State",,1,,,,,,,,,,,,,,,,,,9,,,,,,"Crime, Corruption/Abuse of Office, Smuggling",Drug trafficking,5.54,https://congan.com.vn/vu-an/triet-xoa-duong-day-mua-ban-trai-phep-chat-ma-tuy-xuyen-bien-gioi_149296.html
0,VNM.2021.06.04.001,Illicit manufacture,"Police Seize Revolvers, Pistol, and Air Rifle From Repeat-Offender Gun Manufacturer in Ho Chi Minh City",04 June 2021,"Phan Dinh Phung Street, Ward 2, Phu Nhuan, HCMC",10.7952829530803,106.682686012038,"Police seize 5 pistols, 1 long gun, and many boxes of bags containing bullets when they arrested a suspected gun manufacturer who bought, converted, assembled, and sold guns via social media. Police arrested the individual after following his motorbike and conducting a traffic check at the Thanh Da Bridge, Ward 26, Binh Thanh District. The suspect could not produce a license; police subsquently inspected his residence, which was not listed as his official residence. The suspect also tested positive for drug use. The suspect had previously been arrested in 2018 for similar gun charges. Images showed one high quality air rifle, four revolvers, one pistol, and ammunition.","4 revolvers
1 pistol
1 air rifle (craft rifle)
38 rounds of ammunition","Criminal Individual
Police",Criminal individual (repeat-offender manufacturer); Police,"Criminal, State",,1,4,,,,,,,,,,,,,,,,,38,,1,,,,"Crime, Online, Conversion",,1.09,https://tuoitre.vn/canh-sat-dac-nhiem-tom-ke-tang-tru-mua-ban-sung-dan-o-phu-nhuan-20210607191518733.htm
8,VNM.2021.05.27.001,Seizure,Man caught transporting two homemade rifles in Thai Nguyen,27 May 2021,"Lau Thuong Commune, Vo Nhai District, Thai Nguyen",21.738964677738,106.034720987903,"Police caught To Van Thinh transporting two craft rifles roughly 70 centimeters long and six rounds of ammunition in Lau Thuong Commune, Vo Nhai District, Thai Nguyen on 27 May 2021. Thinh admitted he had been buying metal parts since 2018 to craft guns and ammunition for hunting.",2 craft rifles; 6 rounds of ammunition.,"Criminal Individual
Police","Criminal Individual (To Van Thinh, born 1991); Police (Thai Nguyen Provincial Police Criminal Police Department).","Criminal, State",,,,,,,,,,,,,,,,,,,,6,,2,,,,,,6.38,https://cand.vn/canh-sat-hinh-su-ke-chuyen-triet-pha-o-nhom-che-tao-mua-ban-vu-khi-nong-post623654.html
